config,regime,setout,family,degree,rep,n_true,eff,tau,L1,L2,L3,twin_frac,n_probes
moderate/eps_s2.12/normalized_half_comb_d44,moderate,eps_s2.12,normalized_half_comb,44.0,6,782,0.9411764705882353,0.015300094150006771,0.058823529411764705,0.0,0.0,0.06265984654731457,5
moderate/eps_s2.12/fitted_moment_d32,moderate,eps_s2.12,fitted_moment,32.0,7,794,0.9760705289672544,0.0011754350271075964,0.02392947103274559,0.0,0.0,0.028967254408060455,5
moderate/eps_s2.12/fitted_moment_d40,moderate,eps_s2.12,fitted_moment,40.0,7,794,0.9760705289672544,0.0011737352469936013,0.02392947103274559,0.0,0.0,0.028967254408060455,5
moderate/eps_s2.12/fitted_moment_d44,moderate,eps_s2.12,fitted_moment,44.0,7,794,0.9760705289672544,0.0011736162705346942,0.02392947103274559,0.0,0.0,0.028967254408060455,5
moderate/eps_s2.12/fitted_moment_d80,moderate,eps_s2.12,fitted_moment,80.0,7,794,0.9760705289672544,0.0011726617813110352,0.02392947103274559,0.0,0.0,0.028967254408060455,5
moderate/eps_s2.12/fitted_moment_d160,moderate,eps_s2.12,fitted_moment,160.0,7,794,0.9760705289672544,0.0011722102062776685,0.02392947103274559,0.0,0.0,0.028967254408060455,5
moderate/eps_s2.12/comb_prod_d40,moderate,eps_s2.12,comb_prod,40.0,7,794,0.9760705289672544,0.0163721963763237,0.02392947103274559,0.0,0.0,0.028967254408060455,5
moderate/eps_s2.12/comb_prod_d44,moderate,eps_s2.12,comb_prod,44.0,7,794,0.9760705289672544,0.015305781736969948,0.02392947103274559,0.0,0.0,0.028967254408060455,5
moderate/eps_s2.12/normalized_half_comb_d40,moderate,eps_s2.12,normalized_half_comb,40.0,7,794,0.9672544080604534,0.003484918037429452,0.02644836272040302,0.0025188916876574307,0.003778337531486146,0.028967254408060455,5
moderate/eps_s2.12/normalized_half_comb_d44,moderate,eps_s2.12,normalized_half_comb,44.0,7,794,0.9710327455919395,0.0007049865089356899,0.02518891687657431,0.0,0.003778337531486146,0.028967254408060455,5
moderate/eps_s2.12/fitted_moment_d32,moderate,eps_s2.12,fitted_moment,32.0,8,784,0.9719387755102041,0.0011730886762961745,0.02806122448979592,0.0,0.0,0.0548469387755102,5
moderate/eps_s2.12/fitted_moment_d40,moderate,eps_s2.12,fitted_moment,40.0,8,784,0.9719387755102041,0.0011727643432095647,0.02806122448979592,0.0,0.0,0.0548469387755102,5
moderate/eps_s2.12/fitted_moment_d44,moderate,eps_s2.12,fitted_moment,44.0,8,784,0.9719387755102041,0.001172621501609683,0.02806122448979592,0.0,0.0,0.0548469387755102,5
moderate/eps_s2.12/fitted_moment_d80,moderate,eps_s2.12,fitted_moment,80.0,8,784,0.9719387755102041,0.001172227319329977,0.02806122448979592,0.0,0.0,0.0548469387755102,5
moderate/eps_s2.12/fitted_moment_d160,moderate,eps_s2.12,fitted_moment,160.0,8,784,0.9719387755102041,0.0011719809845089912,0.02806122448979592,0.0,0.0,0.0548469387755102,5
moderate/eps_s2.12/comb_prod_d40,moderate,eps_s2.12,comb_prod,40.0,8,784,0.9719387755102041,0.07469482719898224,0.02806122448979592,0.0,0.0,0.0548469387755102,5
moderate/eps_s2.12/comb_prod_d44,moderate,eps_s2.12,comb_prod,44.0,8,784,0.9719387755102041,0.07517451047897339,0.02806122448979592,0.0,0.0,0.0548469387755102,5
moderate/eps_s2.12/normalized_half_comb_d40,moderate,eps_s2.12,normalized_half_comb,40.0,8,784,0.9387755102040817,0.07810018956661224,0.04974489795918367,0.0,0.011479591836734694,0.0548469387755102,5
