tag,sigma_res,sigma_scatt,n_trk,rep,n_seg,repro_ok,type,count,act_C,act_Q,act_Q_wp,tau_Q_wp,have_q
eps2_sr0.05_ss0.0003,0.05,0.0003,200,2,160000,True,chain>=3,2403,74,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,2,160000,True,hub,1364,62,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,2,160000,True,TRUE,800,800,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,3,160000,True,isolated,151364,3091,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,3,160000,True,pair,4410,91,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,3,160000,True,chain>=3,2175,67,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,3,160000,True,hub,1251,39,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,3,160000,True,TRUE,800,786,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,4,160000,True,isolated,150938,3484,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,4,160000,True,pair,4536,120,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,4,160000,True,chain>=3,2018,70,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,4,160000,True,hub,1708,61,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,200,4,160000,True,TRUE,800,800,,,,False
eps2_sr0.05_ss0.0003,0.05,0.0003,400,0,640000,True,isolated,581152,33858,52930.0,52832.0,0.4336416432760784,True
eps2_sr0.05_ss0.0003,0.05,0.0003,400,0,640000,True,pair,23166,1242,2203.0,2199.0,0.4336416432760784,True
eps2_sr0.05_ss0.0003,0.05,0.0003,400,0,640000,True,chain>=3,15189,1128,1637.0,1637.0,0.4336416432760784,True
eps2_sr0.05_ss0.0003,0.05,0.0003,400,0,640000,True,hub,18893,1898,2336.0,2326.0,0.4336416432760784,True
eps2_sr0.05_ss0.0003,0.05,0.0003,400,0,640000,True,TRUE,1600,1563,1597.0,1585.0,0.4336416432760784,True
eps2_sr0.05_ss0.0003,0.05,0.0003,400,1,640000,True,isolated,584274,32433,52825.0,52742.0,0.4253549499995926,True
eps2_sr0.05_ss0.0003,0.05,0.0003,400,1,640000,True,pair,20530,1087,1967.0,1966.0,0.4253549499995926,True
eps2_sr0.05_ss0.0003,0.05,0.0003,400,1,640000,True,chain>=3,14568,975,1525.0,1525.0,0.4253549499995926,True
eps2_sr0.05_ss0.0003,0.05,0.0003,400,1,640000,True,hub,19028,1748,2257.0,2251.0,0.4253549499995926,True
eps2_sr0.05_ss0.0003,0.05,0.0003,400,1,640000,True,TRUE,1600,1582,1597.0,1592.0,0.4253549499995926,True
eps2_sr0.05_ss0.0003,0.05,0.0003,400,2,640000,True,isolated,579576,31111,50221.0,50121.0,0.4570430569350197,True
eps2_sr0.05_ss0.0003,0.05,0.0003,400,2,640000,True,pair,24426,1149,2076.0,2075.0,0.4570430569350197,True
eps2_sr0.05_ss0.0003,0.05,0.0003,400,2,640000,True,chain>=3,14765,942,1435.0,1430.0,0.4570430569350197,True
eps2_sr0.05_ss0.0003,0.05,0.0003,400,2,640000,True,hub,19633,1690,2150.0,2144.0,0.4570430569350197,True
eps2_sr0.05_ss0.0003,0.05,0.0003,400,2,640000,True,TRUE,1600,1555,1595.0,1590.0,0.4570430569350197,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,0,10000,True,isolated,9647,41,153.0,153.0,0.5929176816282349,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,0,10000,True,pair,102,0,2.0,2.0,0.5929176816282349,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,0,10000,True,chain>=3,33,0,0.0,0.0,0.5929176816282349,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,0,10000,True,hub,18,0,0.0,0.0,0.5929176816282349,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,0,10000,True,TRUE,200,200,200.0,199.0,0.5929176816282349,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,1,10000,True,isolated,9655,42,163.0,163.0,0.5805145616315209,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,1,10000,True,pair,102,1,2.0,2.0,0.5805145616315209,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,1,10000,True,chain>=3,18,0,0.0,0.0,0.5805145616315209,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,1,10000,True,hub,25,0,0.0,0.0,0.5805145616315209,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,1,10000,True,TRUE,200,200,200.0,200.0,0.5805145616315209,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,2,10000,True,isolated,9662,28,144.0,144.0,0.6086605276928303,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,2,10000,True,pair,104,0,2.0,2.0,0.6086605276928303,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,2,10000,True,chain>=3,19,1,1.0,1.0,0.6086605276928303,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,2,10000,True,hub,15,0,0.0,0.0,0.6086605276928303,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,2,10000,True,TRUE,200,200,200.0,200.0,0.6086605276928303,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,3,10000,True,isolated,9642,28,151.0,150.0,0.6070431872215242,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,3,10000,True,pair,108,0,1.0,1.0,0.6070431872215242,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,3,10000,True,chain>=3,33,0,1.0,1.0,0.6070431872215242,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,3,10000,True,hub,17,0,1.0,1.0,0.6070431872215242,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,3,10000,True,TRUE,200,200,200.0,200.0,0.6070431872215242,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,4,10000,True,isolated,9669,20,119.0,119.0,0.6247367818175439,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,4,10000,True,pair,94,0,0.0,0.0,0.6247367818175439,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,4,10000,True,chain>=3,9,0,0.0,0.0,0.6247367818175439,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,4,10000,True,hub,28,0,0.0,0.0,0.6247367818175439,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,4,10000,True,TRUE,200,200,200.0,200.0,0.6247367818175439,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,5,10000,True,isolated,9659,31,176.0,176.0,0.5868579324084814,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,5,10000,True,pair,116,1,2.0,2.0,0.5868579324084814,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,5,10000,True,chain>=3,12,0,0.0,0.0,0.5868579324084814,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,5,10000,True,hub,13,0,0.0,0.0,0.5868579324084814,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,5,10000,True,TRUE,200,200,200.0,199.0,0.5868579324084814,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,6,10000,True,isolated,9675,42,151.0,151.0,0.5911034173134815,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,6,10000,True,pair,80,0,0.0,0.0,0.5911034173134815,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,6,10000,True,chain>=3,21,0,1.0,1.0,0.5911034173134815,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,6,10000,True,hub,24,0,0.0,0.0,0.5911034173134815,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,6,10000,True,TRUE,200,200,200.0,200.0,0.5911034173134815,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,7,10000,True,isolated,9596,49,211.0,210.0,0.561222512759289,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,7,10000,True,pair,136,1,4.0,4.0,0.561222512759289,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,7,10000,True,chain>=3,30,1,1.0,1.0,0.561222512759289,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,7,10000,True,hub,38,0,1.0,1.0,0.561222512759289,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,7,10000,True,TRUE,200,200,200.0,200.0,0.561222512759289,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,8,10000,True,isolated,9651,22,117.0,115.0,0.6628641175754307,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,8,10000,True,pair,104,0,5.0,5.0,0.6628641175754307,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,8,10000,True,chain>=3,22,1,1.0,1.0,0.6628641175754307,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,8,10000,True,hub,23,0,0.0,0.0,0.6628641175754307,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,8,10000,True,TRUE,200,200,200.0,198.0,0.6628641175754307,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,9,10000,True,isolated,9669,28,154.0,154.0,0.5975627993646988,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,9,10000,True,pair,108,0,0.0,0.0,0.5975627993646988,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,9,10000,True,chain>=3,10,0,0.0,0.0,0.5975627993646988,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,9,10000,True,hub,13,0,0.0,0.0,0.5975627993646988,True
eps2_sr0.05_ss0.0005,0.05,0.0005,50,9,10000,True,TRUE,200,200,200.0,200.0,0.5975627993646988,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,0,40000,True,isolated,38365,272,999.0,998.0,0.6294644021537755,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,0,40000,True,pair,860,2,20.0,20.0,0.6294644021537755,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,0,40000,True,chain>=3,234,3,9.0,9.0,0.6294644021537755,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,0,40000,True,hub,141,3,6.0,6.0,0.6294644021537755,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,0,40000,True,TRUE,400,400,400.0,399.0,0.6294644021537755,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,1,40000,True,isolated,38411,430,1038.0,1038.0,0.5940501217530091,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,1,40000,True,pair,832,14,22.0,22.0,0.5940501217530091,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,1,40000,True,chain>=3,241,7,13.0,13.0,0.5940501217530091,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,1,40000,True,hub,116,5,7.0,7.0,0.5940501217530091,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,1,40000,True,TRUE,400,400,400.0,399.0,0.5940501217530091,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,2,40000,True,isolated,38495,265,993.0,989.0,0.6300195566506692,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,2,40000,True,pair,780,3,15.0,15.0,0.6300195566506692,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,2,40000,True,chain>=3,213,0,5.0,5.0,0.6300195566506692,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,2,40000,True,hub,112,0,3.0,3.0,0.6300195566506692,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,2,40000,True,TRUE,400,400,400.0,400.0,0.6300195566506692,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,3,40000,True,isolated,38462,366,1074.0,1073.0,0.5952268201453508,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,3,40000,True,pair,794,8,23.0,23.0,0.5952268201453508,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,3,40000,True,chain>=3,203,6,9.0,9.0,0.5952268201453508,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,3,40000,True,hub,141,3,10.0,10.0,0.5952268201453508,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,3,40000,True,TRUE,400,400,400.0,398.0,0.5952268201453508,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,4,40000,True,isolated,38414,314,1105.0,1103.0,0.607630380530806,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,4,40000,True,pair,818,2,19.0,19.0,0.607630380530806,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,4,40000,True,chain>=3,206,2,6.0,6.0,0.607630380530806,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,4,40000,True,hub,162,3,4.0,4.0,0.607630380530806,True
eps2_sr0.05_ss0.0005,0.05,0.0005,100,4,40000,True,TRUE,400,400,400.0,400.0,0.607630380530806,True
eps2_sr0.05_ss0.0005,0.05,0.0005,200,0,160000,True,isolated,151074,3545,8170.0,8162.0,0.48476738901326244,True
eps2_sr0.05_ss0.0005,0.05,0.0005,200,0,160000,True,pair,4794,137,306.0,306.0,0.48476738901326244,True
eps2_sr0.05_ss0.0005,0.05,0.0005,200,0,160000,True,chain>=3,1981,83,141.0,141.0,0.48476738901326244,True
eps2_sr0.05_ss0.0005,0.05,0.0005,200,0,160000,True,hub,1351,70,107.0,107.0,0.48476738901326244,True
eps2_sr0.05_ss0.0005,0.05,0.0005,200,0,160000,True,TRUE,800,800,799.0,798.0,0.48476738901326244,True
eps2_sr0.05_ss0.0005,0.05,0.0005,200,1,160000,True,isolated,150572,3944,7921.0,7908.0,0.4820045982738275,True
eps2_sr0.05_ss0.0005,0.05,0.0005,200,1,160000,True,pair,4622,132,268.0,268.0,0.4820045982738275,True
eps2_sr0.05_ss0.0005,0.05,0.0005,200,1,160000,True,chain>=3,2132,72,129.0,129.0,0.4820045982738275,True
eps2_sr0.05_ss0.0005,0.05,0.0005,200,1,160000,True,hub,1874,95,141.0,141.0,0.4820045982738275,True
eps2_sr0.05_ss0.0005,0.05,0.0005,200,1,160000,True,TRUE,800,786,800.0,798.0,0.4820045982738275,True
eps2_sr0.05_ss0.0005,0.05,0.0005,200,2,160000,True,isolated,151363,3715,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,200,2,160000,True,pair,4188,123,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,200,2,160000,True,chain>=3,2151,68,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,200,2,160000,True,hub,1498,66,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,200,2,160000,True,TRUE,800,800,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,200,3,160000,True,isolated,150397,3299,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,200,3,160000,True,pair,4952,116,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,200,3,160000,True,chain>=3,2080,78,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,200,3,160000,True,hub,1771,69,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,200,3,160000,True,TRUE,800,800,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,200,4,160000,True,isolated,150828,3428,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,200,4,160000,True,pair,4612,125,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,200,4,160000,True,chain>=3,2324,69,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,200,4,160000,True,hub,1436,49,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,200,4,160000,True,TRUE,800,800,,,,False
eps2_sr0.05_ss0.0005,0.05,0.0005,400,0,640000,True,isolated,583688,31344,49665.0,49629.0,0.40356209401130505,True
eps2_sr0.05_ss0.0005,0.05,0.0005,400,0,640000,True,pair,21856,1090,1907.0,1906.0,0.40356209401130505,True
eps2_sr0.05_ss0.0005,0.05,0.0005,400,0,640000,True,chain>=3,15099,1062,1547.0,1546.0,0.40356209401130505,True
eps2_sr0.05_ss0.0005,0.05,0.0005,400,0,640000,True,hub,17757,1539,1949.0,1945.0,0.40356209401130505,True
eps2_sr0.05_ss0.0005,0.05,0.0005,400,0,640000,True,TRUE,1600,1576,1596.0,1595.0,0.40356209401130505,True
eps2_sr0.05_ss0.0005,0.05,0.0005,400,1,640000,True,isolated,585482,33735,53881.0,53754.0,0.6237104710973557,True
eps2_sr0.05_ss0.0005,0.05,0.0005,400,1,640000,True,pair,20594,1057,1903.0,1898.0,0.6237104710973557,True
eps2_sr0.05_ss0.0005,0.05,0.0005,400,1,640000,True,chain>=3,14780,988,1505.0,1503.0,0.6237104710973557,True
eps2_sr0.05_ss0.0005,0.05,0.0005,400,1,640000,True,hub,17544,1687,2142.0,2137.0,0.6237104710973557,True
eps2_sr0.05_ss0.0005,0.05,0.0005,400,1,640000,True,TRUE,1600,1547,1599.0,1588.0,0.6237104710973557,True
eps2_sr0.05_ss0.0005,0.05,0.0005,400,2,640000,True,isolated,576510,31733,51306.0,51212.0,0.43495983687166184,True
eps2_sr0.05_ss0.0005,0.05,0.0005,400,2,640000,True,pair,23292,1133,2034.0,2031.0,0.43495983687166184,True
eps2_sr0.05_ss0.0005,0.05,0.0005,400,2,640000,True,chain>=3,16373,1164,1739.0,1734.0,0.43495983687166184,True
eps2_sr0.05_ss0.0005,0.05,0.0005,400,2,640000,True,hub,22225,2112,2651.0,2646.0,0.43495983687166184,True
eps2_sr0.05_ss0.0005,0.05,0.0005,400,2,640000,True,TRUE,1600,1563,1598.0,1593.0,0.43495983687166184,True
eps2_sr0_ss0.0001,0.0,0.0001,50,0,10000,True,isolated,9800,0,0.0,0.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,0,10000,True,pair,0,0,0.0,0.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,0,10000,True,chain>=3,0,0,0.0,0.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,0,10000,True,hub,0,0,0.0,0.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,0,10000,True,TRUE,200,200,200.0,200.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,1,10000,True,isolated,9800,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,1,10000,True,pair,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,1,10000,True,chain>=3,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,1,10000,True,hub,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,1,10000,True,TRUE,200,200,200.0,200.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,2,10000,True,isolated,9800,0,0.0,0.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,2,10000,True,pair,0,0,0.0,0.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,2,10000,True,chain>=3,0,0,0.0,0.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,2,10000,True,hub,0,0,0.0,0.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,2,10000,True,TRUE,200,200,200.0,200.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,3,10000,True,isolated,9800,0,0.0,0.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,3,10000,True,pair,0,0,0.0,0.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,3,10000,True,chain>=3,0,0,0.0,0.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,3,10000,True,hub,0,0,0.0,0.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,3,10000,True,TRUE,200,200,200.0,200.0,0.7869348403172102,True
eps2_sr0_ss0.0001,0.0,0.0001,50,4,10000,True,isolated,9800,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,4,10000,True,pair,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,4,10000,True,chain>=3,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,4,10000,True,hub,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,4,10000,True,TRUE,200,200,200.0,200.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,5,10000,True,isolated,9800,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,5,10000,True,pair,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,5,10000,True,chain>=3,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,5,10000,True,hub,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,5,10000,True,TRUE,200,200,200.0,200.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,6,10000,True,isolated,9800,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,6,10000,True,pair,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,6,10000,True,chain>=3,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,6,10000,True,hub,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,6,10000,True,TRUE,200,200,200.0,200.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,7,10000,True,isolated,9800,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,7,10000,True,pair,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,7,10000,True,chain>=3,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,7,10000,True,hub,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,7,10000,True,TRUE,200,200,200.0,200.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,8,10000,True,isolated,9800,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,8,10000,True,pair,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,8,10000,True,chain>=3,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,8,10000,True,hub,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,8,10000,True,TRUE,200,200,200.0,200.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,9,10000,True,isolated,9800,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,9,10000,True,pair,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,9,10000,True,chain>=3,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,9,10000,True,hub,0,0,0.0,0.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,50,9,10000,True,TRUE,200,200,200.0,200.0,0.7869348403172103,True
eps2_sr0_ss0.0001,0.0,0.0001,100,0,40000,True,isolated,39598,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,0,40000,True,pair,2,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,0,40000,True,chain>=3,0,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,0,40000,True,hub,0,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,0,40000,True,TRUE,400,400,400.0,400.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,1,40000,True,isolated,39600,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,1,40000,True,pair,0,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,1,40000,True,chain>=3,0,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,1,40000,True,hub,0,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,1,40000,True,TRUE,400,400,400.0,400.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,2,40000,True,isolated,39600,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,2,40000,True,pair,0,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,2,40000,True,chain>=3,0,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,2,40000,True,hub,0,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,2,40000,True,TRUE,400,400,400.0,400.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,3,40000,True,isolated,39600,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,3,40000,True,pair,0,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,3,40000,True,chain>=3,0,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,3,40000,True,hub,0,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,3,40000,True,TRUE,400,400,400.0,400.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,4,40000,True,isolated,39598,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,4,40000,True,pair,2,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,4,40000,True,chain>=3,0,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,4,40000,True,hub,0,0,0.0,0.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,100,4,40000,True,TRUE,400,400,400.0,400.0,1.1036510896689173,True
eps2_sr0_ss0.0001,0.0,0.0001,200,0,160000,True,isolated,159196,0,10.0,10.0,1.5493190406313986,True
eps2_sr0_ss0.0001,0.0,0.0001,200,0,160000,True,pair,4,0,0.0,0.0,1.5493190406313986,True
eps2_sr0_ss0.0001,0.0,0.0001,200,0,160000,True,chain>=3,0,0,0.0,0.0,1.5493190406313986,True
eps2_sr0_ss0.0001,0.0,0.0001,200,0,160000,True,hub,0,0,0.0,0.0,1.5493190406313986,True
eps2_sr0_ss0.0001,0.0,0.0001,200,0,160000,True,TRUE,800,800,800.0,800.0,1.5493190406313986,True
eps2_sr0_ss0.0001,0.0,0.0001,200,1,160000,True,isolated,159194,0,6.0,6.0,1.5512743727428788,True
eps2_sr0_ss0.0001,0.0,0.0001,200,1,160000,True,pair,6,0,0.0,0.0,1.5512743727428788,True
eps2_sr0_ss0.0001,0.0,0.0001,200,1,160000,True,chain>=3,0,0,0.0,0.0,1.5512743727428788,True
eps2_sr0_ss0.0001,0.0,0.0001,200,1,160000,True,hub,0,0,0.0,0.0,1.5512743727428788,True
eps2_sr0_ss0.0001,0.0,0.0001,200,1,160000,True,TRUE,800,800,800.0,800.0,1.5512743727428788,True
eps2_sr0_ss0.0001,0.0,0.0001,200,2,160000,True,isolated,159192,0,2.0,2.0,1.5532372026489523,True
eps2_sr0_ss0.0001,0.0,0.0001,200,2,160000,True,pair,8,0,0.0,0.0,1.5532372026489523,True
