n_trk,rep,who,drop_rate,n_true_all,n_true_clean,n_false_all,n_active,n_true_active,n_false_active,eff_pct,fr_pct,cos,jaccard,t_classical,t_quantum,success_prob,n_seg
4,12,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6656595307833103,0.75,0.0004851818084716797,0.6609840393066406,0.0716552734375,64
4,12,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6656595307833103,0.75,0.0004851818084716797,0.6609840393066406,0.0716552734375,64
4,13,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6690425072563261,0.75,0.00039958953857421875,0.5065851211547852,0.0750732421875,64
4,13,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6690425072563261,0.75,0.00039958953857421875,0.5065851211547852,0.0750732421875,64
4,14,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6671680653660256,0.75,0.00042319297790527344,0.5376424789428711,0.072265625,64
4,14,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6671680653660256,0.75,0.00042319297790527344,0.5376424789428711,0.072265625,64
4,15,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6555729863030163,0.75,0.0005888938903808594,0.6777133941650391,0.065673828125,64
4,15,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6555729863030163,0.75,0.0005888938903808594,0.6777133941650391,0.065673828125,64
4,16,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6630350361142252,0.75,0.00039649009704589844,0.5368499755859375,0.07080078125,64
4,16,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6630350361142252,0.75,0.00039649009704589844,0.5368499755859375,0.07080078125,64
4,17,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6627263611704072,0.75,0.0003330707550048828,0.5239558219909668,0.0723876953125,64
4,17,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6627263611704072,0.75,0.0003330707550048828,0.5239558219909668,0.0723876953125,64
4,18,C,0.01,13,16,39,11,11,0,68.75,0.0,0.6164809251866621,0.7272727272727273,0.0003075599670410156,0.44930601119995117,0.0482177734375,52
4,18,Q,0.01,13,16,39,8,8,0,50.0,0.0,0.6164809251866621,0.7272727272727273,0.0003075599670410156,0.44930601119995117,0.0482177734375,52
