status,n_trk,rep,seed,tag,sigma_res,sigma_scatt,phi_max,hit_ineff,convolution,erf_sigma,epsilon,gamma,delta,tau_default,n_seg,n_pad,A_nnz,n_qubits,quantum_metrics_default,cos_QC,P_anc,t_gen,t_angles,t_classical,t_q,t_total,sol_Q,angle_n_true,angle_n_false,angle_true_accepted,angle_false_accepted,angle_segment_efficiency,angle_segment_false_rate,cls_default_n_true_all,cls_default_n_false_all,cls_default_n_true_active,cls_default_n_false_active,cls_default_n_active,cls_default_segment_efficiency,cls_default_segment_purity,cls_default_segment_false_rate,file,q_default_n_true_all,q_default_n_false_all,q_default_n_true_active,q_default_n_false_active,q_default_n_active,q_default_segment_efficiency,q_default_segment_purity,q_default_segment_false_rate
ok,50.0,9.0,205009.0,eps2_sr0.05_ss0.0005,0.05,0.0005,0.2,0.0,False,0.0001,0.015888074750715974,3.0,1.0,0.35,10000.0,16384.0,10478.0,16.0,,0.28333492554229384,0.005422337305388463,0.004439115524291992,6.695999383926392,0.10839319229125977,144.8381643295288,151.64747834205627,,150.0,374850.0,150.0,89.0,1.0,0.3723849372384937,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.05_ss0.0005/eps2_sr0.05_ss0.0005_n0050_r009.pkl,200.0,9800.0,153.0,150.0,303.0,0.765,0.504950495049505,0.49504950495049505
ok,100.0,0.0,210000.0,eps2_sr0.05_ss0.0005,0.05,0.0005,0.2,0.0,False,0.0001,0.015888074750715974,3.0,1.0,0.35,40000.0,65536.0,41802.0,18.0,,0.28390168587890013,0.004900092383820654,0.007153511047363281,49.18406558036804,0.16109633445739746,4623.589959859848,4672.942979097366,,300.0,2999700.0,300.0,601.0,1.0,0.6670366259711432,400.0,39600.0,54.0,21.0,75.0,0.135,0.72,0.28,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.05_ss0.0005/eps2_sr0.05_ss0.0005_n0100_r000.pkl,400.0,39600.0,216.0,111.0,327.0,0.54,0.6605504587155964,0.3394495412844037
ok,100.0,1.0,210001.0,eps2_sr0.05_ss0.0005,0.05,0.0005,0.2,0.0,False,0.0001,0.015888074750715974,3.0,1.0,0.35,40000.0,65536.0,41966.0,18.0,,0.3009367558768962,0.005566985238979549,0.006133556365966797,51.639230489730835,0.22888684272766113,8087.411018371582,8139.28654050827,,300.0,2999700.0,300.0,683.0,1.0,0.6948118006103764,400.0,39600.0,35.0,25.0,60.0,0.0875,0.5833333333333334,0.4166666666666667,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.05_ss0.0005/eps2_sr0.05_ss0.0005_n0100_r001.pkl,400.0,39600.0,203.0,157.0,360.0,0.5075,0.5638888888888889,0.4361111111111111
ok,100.0,2.0,210002.0,eps2_sr0.05_ss0.0005,0.05,0.0005,0.2,0.0,False,0.0001,0.015888074750715974,3.0,1.0,0.35,40000.0,65536.0,41792.0,18.0,,0.2824930108091468,0.004875399512481242,0.008661031723022461,43.55053091049194,0.26090025901794434,7765.344258546829,7809.165248632431,,300.0,2999700.0,300.0,596.0,1.0,0.6651785714285714,400.0,39600.0,222.0,100.0,322.0,0.555,0.6894409937888198,0.3105590062111801,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.05_ss0.0005/eps2_sr0.05_ss0.0005_n0100_r002.pkl,400.0,39600.0,224.0,101.0,325.0,0.56,0.6892307692307692,0.31076923076923074
ok,100.0,3.0,210003.0,eps2_sr0.05_ss0.0005,0.05,0.0005,0.2,0.0,False,0.0001,0.015888074750715974,3.0,1.0,0.35,40000.0,65536.0,41964.0,18.0,,0.2968419966724445,0.005503554681702778,0.005803823471069336,38.63135623931885,0.30472707748413086,8584.93969988823,8623.882606744766,,300.0,2999700.0,300.0,682.0,1.0,0.6945010183299389,400.0,39600.0,70.0,31.0,101.0,0.175,0.693069306930693,0.3069306930693069,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.05_ss0.0005/eps2_sr0.05_ss0.0005_n0100_r003.pkl,400.0,39600.0,176.0,120.0,296.0,0.44,0.5945945945945946,0.40540540540540543
ok,100.0,4.0,210004.0,eps2_sr0.05_ss0.0005,0.05,0.0005,0.2,0.0,False,0.0001,0.015888074750715974,3.0,1.0,0.35,40000.0,65536.0,41946.0,18.0,,0.3002519162812717,0.005312737008556724,0.007856130599975586,52.177141189575195,0.16526126861572266,3341.8670129776,3394.217937707901,,300.0,2999700.0,300.0,673.0,1.0,0.6916752312435765,400.0,39600.0,36.0,21.0,57.0,0.09,0.631578947368421,0.3684210526315789,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.05_ss0.0005/eps2_sr0.05_ss0.0005_n0100_r004.pkl,400.0,39600.0,221.0,128.0,349.0,0.5525,0.6332378223495702,0.3667621776504298
ok,200.0,0.0,220000.0,eps2_sr0.05_ss0.0005,0.05,0.0005,0.2,0.0,False,0.0001,0.015888074750715974,3.0,1.0,0.35,160000.0,262144.0,171916.0,20.0,,0.36096338119739346,0.008532507207730128,0.027214527130126953,342.3214154243469,0.4963066577911377,83097.42397236824,83440.27017951012,,600.0,23999400.0,600.0,5358.0,1.0,0.8992950654582075,800.0,159200.0,56.0,55.0,111.0,0.07,0.5045045045045045,0.4954954954954955,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.05_ss0.0005/eps2_sr0.05_ss0.0005_n0200_r000.pkl,800.0,159200.0,433.0,1328.0,1761.0,0.54125,0.24588302101078932,0.7541169789892107
ok,200.0,1.0,220001.0,eps2_sr0.05_ss0.0005,0.05,0.0005,0.2,0.0,False,0.0001,0.015888074750715974,3.0,1.0,0.35,160000.0,262144.0,172138.0,20.0,,0.3512447412891363,0.008898452556993924,0.02109527587890625,338.48451805114746,0.30002403259277344,83734.47615981102,84073.28274989128,,600.0,23999400.0,600.0,5469.0,1.0,0.9011369253583786,800.0,159200.0,43.0,33.0,76.0,0.05375,0.5657894736842105,0.4342105263157895,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0.05_ss0.0005/eps2_sr0.05_ss0.0005_n0200_r001.pkl,800.0,159200.0,302.0,1461.0,1763.0,0.3775,0.1712989222915485,0.8287010777084515
ok,10.0,0.0,201000.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0012469291687011719,0.2551307678222656,0.003213644027709961,3.9613192081451416,4.221373558044434,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0010_r000.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,1.0,201001.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0008666515350341797,0.24397063255310059,0.0032494068145751953,2.4947917461395264,2.743259906768799,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0010_r001.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,2.0,201002.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0009083747863769531,0.38113951683044434,0.005159139633178711,4.0554563999176025,4.443089723587036,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0010_r002.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,3.0,201003.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0008721351623535156,0.2481060028076172,0.0033054351806640625,2.6220881938934326,2.8747668266296387,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0010_r003.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,4.0,201004.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0009090900421142578,0.2619500160217285,0.0034639835357666016,2.8631720542907715,3.1299667358398438,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0010_r004.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,5.0,201005.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0009126663208007812,0.24405217170715332,0.0033125877380371094,2.63139271736145,2.8800878524780273,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0010_r005.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,6.0,201006.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0009179115295410156,0.23717331886291504,0.003309011459350586,2.6601462364196777,2.9019579887390137,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0010_r006.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,7.0,201007.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0009109973907470703,0.2625446319580078,0.0033304691314697266,2.8839564323425293,3.1511969566345215,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0010_r007.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,8.0,201008.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0009250640869140625,0.26349711418151855,0.0034608840942382812,2.8243887424468994,3.092758893966675,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0010_r008.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,10.0,9.0,201009.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0008406639099121094,0.24944567680358887,0.004129171371459961,2.8311684131622314,3.08599853515625,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0010_r009.pkl,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0
ok,20.0,0.0,202000.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0014324188232421875,0.5937633514404297,0.005577564239501953,5.651547431945801,6.252717733383179,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0020_r000.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,1.0,202001.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.001413106918334961,0.5822858810424805,0.005472898483276367,5.5728538036346436,6.162462949752808,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0020_r001.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,2.0,202002.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0014164447784423828,0.6017923355102539,0.005486011505126953,5.541072130203247,6.150183439254761,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0020_r002.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,3.0,202003.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0026433467864990234,1.0093743801116943,0.01700139045715332,9.300698041915894,10.330440521240234,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0020_r003.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,4.0,202004.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0023283958435058594,4.716825723648071,0.015352964401245117,8.69433307647705,13.429288387298584,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0020_r004.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,5.0,202005.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0013661384582519531,0.8019800186157227,0.006879329681396484,7.543173551559448,8.353776454925537,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0020_r005.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,6.0,202006.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.00212860107421875,4.944282531738281,0.00802302360534668,8.957460880279541,13.912587404251099,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0020_r006.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,7.0,202007.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0019152164459228516,4.003018617630005,0.009530305862426758,8.864320039749146,12.879402160644531,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0020_r007.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,8.0,202008.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0022029876708984375,3.9345924854278564,0.02693486213684082,9.026667833328247,12.99109959602356,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0020_r008.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,20.0,9.0,202009.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.001936197280883789,4.52472448348999,0.011804819107055664,9.520883083343506,14.060086488723755,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0020_r009.pkl,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0
ok,50.0,0.0,205000.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,10000.0,16384.0,10300.0,16.0,,0.22132635949059185,0.003498677396832678,0.00377655029296875,7.205198764801025,0.03177666664123535,229.34043073654175,236.58194375038147,,150.0,374850.0,150.0,0.0,1.0,0.0,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0050_r000.pkl,200.0,9800.0,150.0,0.0,150.0,0.75,1.0,0.0
ok,50.0,1.0,205001.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,10000.0,16384.0,10300.0,16.0,,0.22132635949059234,0.003498677396832678,0.002885580062866211,6.378119468688965,0.06658816337585449,91.98180890083313,98.42979764938354,,150.0,374850.0,150.0,0.0,1.0,0.0,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0050_r001.pkl,200.0,9800.0,150.0,0.0,150.0,0.75,1.0,0.0
ok,50.0,2.0,205002.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,10000.0,16384.0,10300.0,16.0,,0.22132635949059185,0.003498677396832678,0.0037217140197753906,8.097411632537842,0.03377676010131836,189.63828372955322,197.77395963668823,,150.0,374850.0,150.0,0.0,1.0,0.0,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0050_r002.pkl,200.0,9800.0,150.0,0.0,150.0,0.75,1.0,0.0
ok,50.0,3.0,205003.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,10000.0,16384.0,10300.0,16.0,,0.22132635949059185,0.003498677396832678,0.0034439563751220703,9.50038456916809,0.01660609245300293,161.80190443992615,171.32281351089478,,150.0,374850.0,150.0,0.0,1.0,0.0,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0050_r003.pkl,200.0,9800.0,150.0,0.0,150.0,0.75,1.0,0.0
ok,50.0,4.0,205004.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,10000.0,16384.0,10300.0,16.0,,0.22132635949059234,0.003498677396832678,0.002916097640991211,6.208858251571655,0.09643220901489258,92.7426266670227,99.05123591423035,,150.0,374850.0,150.0,0.0,1.0,0.0,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0050_r004.pkl,200.0,9800.0,150.0,0.0,150.0,0.75,1.0,0.0
ok,50.0,5.0,205005.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,10000.0,16384.0,10300.0,16.0,,0.22132635949059234,0.003498677396832678,0.0030875205993652344,6.463787794113159,0.10595154762268066,54.90894532203674,61.482266664505005,,150.0,374850.0,150.0,0.0,1.0,0.0,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0050_r005.pkl,200.0,9800.0,150.0,0.0,150.0,0.75,1.0,0.0
ok,50.0,6.0,205006.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,10000.0,16384.0,10300.0,16.0,,0.22132635949059234,0.003498677396832678,0.0031957626342773438,6.292735576629639,0.10128974914550781,99.13815569877625,105.53588724136353,,150.0,374850.0,150.0,0.0,1.0,0.0,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0050_r006.pkl,200.0,9800.0,150.0,0.0,150.0,0.75,1.0,0.0
ok,50.0,7.0,205007.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,10000.0,16384.0,10300.0,16.0,,0.22132635949059234,0.003498677396832678,0.003144979476928711,6.544773101806641,0.10891342163085938,93.96806144714355,100.62535619735718,,150.0,374850.0,150.0,0.0,1.0,0.0,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0050_r007.pkl,200.0,9800.0,150.0,0.0,150.0,0.75,1.0,0.0
ok,50.0,8.0,205008.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,10000.0,16384.0,10300.0,16.0,,0.22132635949059234,0.003498677396832678,0.0030426979064941406,6.044167518615723,0.09195923805236816,91.85290265083313,97.99257564544678,,150.0,374850.0,150.0,0.0,1.0,0.0,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0050_r008.pkl,200.0,9800.0,150.0,0.0,150.0,0.75,1.0,0.0
ok,50.0,9.0,205009.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,10000.0,16384.0,10300.0,16.0,,0.22132635949059234,0.003498677396832678,0.003725767135620117,6.086349964141846,0.14594316482543945,160.50472831726074,166.74150705337524,,150.0,374850.0,150.0,0.0,1.0,0.0,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.98,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0050_r009.pkl,200.0,9800.0,150.0,0.0,150.0,0.75,1.0,0.0
ok,100.0,0.0,210000.0,eps2_sr0_ss0.0001,0.0,0.0001,0.2,0.0,False,0.0001,0.0004247940677551889,3.0,1.0,0.35,40000.0,65536.0,40600.0,18.0,,0.15781203412721964,0.0017493386983911633,0.0070798397064208984,50.01451849937439,0.11512112617492676,1284.516922235489,1334.6542069911957,,300.0,2999700.0,300.0,0.0,1.0,0.0,400.0,39600.0,400.0,39600.0,40000.0,1.0,0.01,0.99,/data/bfys/gscriven/Quantum_Track_Reconstruction/Toy_Characterisation/Epsilon_study_2/results/sensitivity/sr0_ss0.0001/eps2_sr0_ss0.0001_n0100_r000.pkl,400.0,39600.0,300.0,0.0,300.0,0.75,1.0,0.0
