tag,n_trk,sigma_res,sigma_scatt,rep_mean,seed_mean,phi_max_mean,hit_ineff_mean,erf_sigma_mean,epsilon_mean,gamma_mean,delta_mean,tau_default_mean,n_seg_mean,n_pad_mean,A_nnz_mean,n_qubits_mean,quantum_metrics_default_mean,cos_QC_mean,P_anc_mean,t_gen_mean,t_angles_mean,t_classical_mean,t_q_mean,t_total_mean,sol_Q_mean,angle_n_true_mean,angle_n_false_mean,angle_true_accepted_mean,angle_false_accepted_mean,angle_segment_efficiency_mean,angle_segment_false_rate_mean,cls_default_n_true_all_mean,cls_default_n_false_all_mean,cls_default_n_true_active_mean,cls_default_n_false_active_mean,cls_default_n_active_mean,cls_default_segment_efficiency_mean,cls_default_segment_purity_mean,cls_default_segment_false_rate_mean,q_default_n_true_all_mean,q_default_n_false_all_mean,q_default_n_true_active_mean,q_default_n_false_active_mean,q_default_n_active_mean,q_default_segment_efficiency_mean,q_default_segment_purity_mean,q_default_segment_false_rate_mean,rep_std,seed_std,phi_max_std,hit_ineff_std,erf_sigma_std,epsilon_std,gamma_std,delta_std,tau_default_std,n_seg_std,n_pad_std,A_nnz_std,n_qubits_std,quantum_metrics_default_std,cos_QC_std,P_anc_std,t_gen_std,t_angles_std,t_classical_std,t_q_std,t_total_std,sol_Q_std,angle_n_true_std,angle_n_false_std,angle_true_accepted_std,angle_false_accepted_std,angle_segment_efficiency_std,angle_segment_false_rate_std,cls_default_n_true_all_std,cls_default_n_false_all_std,cls_default_n_true_active_std,cls_default_n_false_active_std,cls_default_n_active_std,cls_default_segment_efficiency_std,cls_default_segment_purity_std,cls_default_segment_false_rate_std,q_default_n_true_all_std,q_default_n_false_all_std,q_default_n_true_active_std,q_default_n_false_active_std,q_default_n_active_std,q_default_segment_efficiency_std,q_default_segment_purity_std,q_default_segment_false_rate_std,rep_n,seed_n,phi_max_n,hit_ineff_n,erf_sigma_n,epsilon_n,gamma_n,delta_n,tau_default_n,n_seg_n,n_pad_n,A_nnz_n,n_qubits_n,quantum_metrics_default_n,cos_QC_n,P_anc_n,t_gen_n,t_angles_n,t_classical_n,t_q_n,t_total_n,sol_Q_n,angle_n_true_n,angle_n_false_n,angle_true_accepted_n,angle_false_accepted_n,angle_segment_efficiency_n,angle_segment_false_rate_n,cls_default_n_true_all_n,cls_default_n_false_all_n,cls_default_n_true_active_n,cls_default_n_false_active_n,cls_default_n_active_n,cls_default_segment_efficiency_n,cls_default_segment_purity_n,cls_default_segment_false_rate_n,q_default_n_true_all_n,q_default_n_false_all_n,q_default_n_true_active_n,q_default_n_false_active_n,q_default_n_active_n,q_default_segment_efficiency_n,q_default_segment_purity_n,q_default_segment_false_rate_n,rep_sem,seed_sem,phi_max_sem,hit_ineff_sem,erf_sigma_sem,epsilon_sem,gamma_sem,delta_sem,tau_default_sem,n_seg_sem,n_pad_sem,A_nnz_sem,n_qubits_sem,quantum_metrics_default_sem,cos_QC_sem,P_anc_sem,t_gen_sem,t_angles_sem,t_classical_sem,t_q_sem,t_total_sem,sol_Q_sem,angle_n_true_sem,angle_n_false_sem,angle_true_accepted_sem,angle_false_accepted_sem,angle_segment_efficiency_sem,angle_segment_false_rate_sem,cls_default_n_true_all_sem,cls_default_n_false_all_sem,cls_default_n_true_active_sem,cls_default_n_false_active_sem,cls_default_n_active_sem,cls_default_segment_efficiency_sem,cls_default_segment_purity_sem,cls_default_segment_false_rate_sem,q_default_n_true_all_sem,q_default_n_false_all_sem,q_default_n_true_active_sem,q_default_n_false_active_sem,q_default_n_active_sem,q_default_segment_efficiency_sem,q_default_segment_purity_sem,q_default_segment_false_rate_sem
eps2_sr0_ss0.0003,50.0,0.0,0.0003,4.5,205004.5,0.2,0.0,0.0001,0.0012729689705566274,3.0,1.0,0.35,10000.0,16384.0,10301.2,16.0,,0.22177132123350107,0.0035094034668573123,0.003194117546081543,6.493050003051758,0.09273242950439453,98.43016269207001,105.01963551044464,,150.0,374850.0,150.0,0.6,1.0,0.003964796096200767,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.9800000000000001,200.0,9800.0,150.0,1.2,151.2,0.75,0.9921394395078605,0.00786056049213944,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3984117975603936,0.0,,0.0005182658265570653,1.249955238658716e-05,0.00026777208595277,0.4805948331190729,0.013260587108813029,26.061993125646474,26.336561176755517,,0.0,0.0,0.0,0.6992058987801011,0.0,0.004611158148264358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3984117975602022,1.398411797560202,0.0,0.009124367183030122,0.009124367183030105,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422166387141139,0.0,,0.00016389004453501075,3.952705527420892e-06,8.467696854251317e-05,0.15197743043647946,0.004193365837491624,8.241525864069372,8.32835190549118,,0.0,0.0,0.0,0.22110831935702666,0.0,0.001458176239975977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422166387140533,0.44221663871405326,0.0,0.0028853782506069636,0.0028853782506069584
eps2_sr0_ss0.0003,100.0,0.0,0.0003,2.0,210002.0,0.2,0.0,0.0001,0.0012729689705566274,3.0,1.0,0.35,40000.0,65536.0,40609.2,18.0,,0.1590558288416078,0.00177065993872413,0.005825233459472656,36.17799291610718,0.19447712898254393,2269.25587348938,2305.6349931240084,,300.0,2999700.0,300.0,4.6,1.0,0.01506949041976532,400.0,39600.0,400.0,39600.0,40000.0,1.0,0.01,0.99,400.0,39600.0,300.0,9.0,309.0,0.75,0.9709797937055378,0.029020206294462225,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.898717737924262,0.0,,0.0005447593998887462,9.9633750151294e-06,0.0015437961946092229,10.749309397103433,0.08115603232554945,1066.6622169199056,1060.483095620092,,0.0,0.0,0.0,1.949358868961793,0.0,0.006305500251102225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.605551275463989,3.605551275463996,0.0,0.011356647710384719,0.011356647710384775,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.743559577416572,0.0,,0.00024362380990664554,4.455756763830466e-06,0.0006904066469103433,4.807237304620111,0.03629408101281978,477.02584521270705,474.262458159187,,0.0,0.0,0.0,0.8717797887081347,0.0,0.0028199054387213138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6124515496597098,1.6124515496597127,0.0,0.005078847255387515,0.00507884725538754
eps2_sr0_ss0.0003,200.0,0.0,0.0003,2.0,220002.0,0.2,0.0,0.0001,0.0012729689705566274,3.0,1.0,0.35,160000.0,262144.0,161265.6,20.0,,0.11534443846291118,0.0009134662516592661,0.015587329864501953,372.33409957885743,0.6553553581237793,21330.113974142074,21703.120754671098,,600.0,23999400.0,600.0,32.8,1.0,0.051824182127353666,800.0,159200.0,800.0,127370.4,128170.4,1.0,0.19179342723004694,0.8082065727699531,800.0,159200.0,600.2,51.4,651.6,0.75025,0.9223728795524029,0.07762712044759709,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.335896677733579,0.0,,0.0004502670573540947,4.180349572151897e-06,0.0007703803654881216,22.88054419831788,0.17176792057849039,120.8224914974189,126.06808956411106,,0.0,0.0,0.0,2.1679483388678804,0.0,0.003262044176970212,0.0,0.0,0.0,71173.1492966273,71173.1492966273,0.0,0.41768280103654526,0.4176828010365452,0.0,0.0,0.4472135954999691,26.111300235721696,26.235472170326954,0.000559016994374918,0.03899105300322163,0.038991053003221636,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.939071942965556,0.0,,0.00020136554965451044,1.8695091626087605e-06,0.00034452457315251457,10.232490437925442,0.0768169493534579,54.033460839823796,56.37936361177683,,0.0,0.0,0.0,0.969535971483266,0.0,0.0014588305050625494,0.0,0.0,0.0,31829.6,31829.6,0.0,0.18679342723004697,0.18679342723004694,0.0,0.0,0.20000000000000498,11.677328461595998,11.732859838931,0.00024999999999998683,0.017437329005900178,0.01743732900590018
eps2_sr0_ss0.0005,10.0,0.0,0.0005,4.5,201004.5,0.2,0.0,0.0001,0.002121426406925303,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.0009109973907470703,0.2989839792251587,0.0036126852035522463,3.462186503410339,3.7662224769592285,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.850371707708594e-17,0.0,9.266065135207783e-05,0.06439602089990878,0.0006378079989134708,0.6278897718482381,0.6821711159944265,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.851389114294501e-18,0.0,2.9301870774732664e-05,0.02036380982955176,0.00020169259864407667,0.1985561798563904,0.2157214480521307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps2_sr0_ss0.0005,20.0,0.0,0.0005,4.5,202004.5,0.2,0.0,0.0001,0.002121426406925303,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0015317440032958985,0.6130394697189331,0.005737853050231933,6.1627459049224855,6.78359444141388,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0002773159678492886,0.036183503888888954,0.0004511944496624104,0.48710814058722907,0.5147257070648816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.769500899377777e-05,0.01144222860144492,0.00014268021285594067,0.15403711910651527,0.16277056045656485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps2_sr0_ss0.0005,50.0,0.0,0.0005,4.5,205004.5,0.2,0.0,0.0001,0.002121426406925303,3.0,1.0,0.35,10000.0,16384.0,10304.2,16.0,,0.2231608379539196,0.0035414058595345118,0.0031826972961425783,5.997627425193786,0.11147716045379638,115.15395710468292,121.26678693294525,,150.0,374850.0,149.9,2.2,0.9993333333333334,0.014340261394667606,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.9800000000000001,200.0,9800.0,150.1,3.1,153.2,0.7505,0.979838664115604,0.020161335884395906,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7058512292498946,0.0,,0.0020427611915265786,4.6384260473937275e-05,0.00021518364773426973,0.7451950241624095,0.03466560845711913,42.352223535091376,41.826517131436084,,0.0,0.0,0.31622776601683894,1.8135294011647258,0.002108185106778927,0.011480414190634272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683894,1.3703203194062976,1.4757295747452452,0.0015811388300842008,0.008691546160022693,0.008691546160022708,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1718930554164468,0.0,,0.0006459778081023439,1.46679910680163e-05,6.804704420636232e-05,0.2356513577377423,0.010962227920009185,13.39294903434769,13.226706072739033,,0.0,0.0,0.10000000000000031,0.5734883511361751,0.000666666666666669,0.0036304257324522803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000031,0.4333333333333333,0.4666666666666671,0.0005000000000000035,0.002748508225416202,0.002748508225416207
eps2_sr0_ss0.0005,100.0,0.0,0.0005,2.0,210002.0,0.2,0.0,0.0001,0.002121426406925303,3.0,1.0,0.35,40000.0,65536.0,40619.2,18.0,,0.1603963499726442,0.0017937688573944539,0.007515907287597656,44.77193646430969,0.19465227127075196,2378.835017776489,2423.810093307495,,300.0,2999700.0,300.0,9.6,1.0,0.030981115784287517,400.0,39600.0,400.0,39600.0,40000.0,1.0,0.01,0.99,400.0,39600.0,300.0,18.8,318.8,0.75,0.9411004825084127,0.058899517491587325,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6331804249170903,0.0,,0.0005223256020069157,1.0132680686044592e-05,0.0026308801352034894,10.039835760027149,0.07310345130702134,1702.9399618336613,1693.715351321491,,0.0,0.0,0.0,1.8165902124584952,0.0,0.005674495821536805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.114482300479487,3.114482300479481,0.0,0.00916450648873955,0.009164506488739553,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.624807680927237,0.0,,0.0002335911104951928,4.531472561658982e-06,0.001176565364593768,4.489951048470794,0.03269285730246911,761.5779032521928,757.4525320179583,,0.0,0.0,0.0,0.812403840463596,0.0,0.002537711678998962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3928388277184116,1.392838827718409,0.0,0.004098491897811909,0.00409849189781191
eps2_sr0_ss0.0005,200.0,0.0,0.0005,2.0,220002.0,0.2,0.0,0.0001,0.002121426406925303,3.0,1.0,0.35,160000.0,262144.0,161392.4,20.0,,0.1215398621193291,0.0009873423713192436,0.013486242294311524,369.2443213939667,0.5261673927307129,18746.839962291717,19116.625414514543,,600.0,23999400.0,599.8,96.4,0.9996666666666666,0.13834626113159282,800.0,159200.0,720.4,127361.4,128081.8,0.9004999999999999,0.20057701711491444,0.7994229828850855,800.0,159200.0,599.8,146.0,745.8,0.74975,0.8128259141400964,0.18717408585990364,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.02220852170836,0.0,,0.0016975879219572434,1.2136939214807187e-05,0.002359649645197732,43.67877506227651,0.15873435836973943,8020.94344574937,8020.351575820857,,0.0,0.0,0.4472135954999611,9.316651759081694,0.0007453559924999394,0.011567544662050013,0.0,0.0,177.99101100898326,71193.2739084248,71371.26491943379,0.22248876376122909,0.43732350510558843,0.43732350510558843,0.0,0.0,2.9495762407505364,78.44424771772626,81.20775825005884,0.0036869703009381107,0.09867858224289164,0.09867858224289167,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.059776671843178,0.0,,0.0007591843982558007,5.427804224618358e-06,0.001055267401949078,19.533742042634575,0.07098816313591001,3587.0749576753974,3586.810265396599,,0.0,0.0,0.2000000000000014,4.166533331199932,0.00033333333333333755,0.005173163239421732,0.0,0.0,79.6,31838.6,31918.199999999997,0.0995,0.1955770171149144,0.1955770171149144,0.0,0.0,1.319090595827297,35.08133406813373,36.31721354950019,0.0016488632447840944,0.04413040356368187,0.044130403563681884
eps2val,10.0,0.0,0.0001,4.5,201004.5,0.2,0.0,0.0001,0.0004247940677551889,3.0,1.0,0.35,400.0,512.0,460.0,11.0,,0.4650838863825082,0.022391535339945333,0.001131749153137207,1.9856459379196167,0.005410599708557129,4.07424955368042,6.066920876502991,,30.0,2970.0,30.0,0.0,1.0,0.0,40.0,360.0,40.0,360.0,400.0,1.0,0.1,0.9,40.0,360.0,30.0,0.0,30.0,0.75,1.0,0.0,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0003570145619805031,1.7977036015615668,0.003859346500139831,0.798729784402443,2.5764694367487446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00011289791737057442,0.568483793882238,0.0012204325220241208,0.25258053537269515,0.8147511741937162,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps2val,20.0,0.0,0.0001,4.5,202004.5,0.2,0.0,0.0001,0.0004247940677551889,3.0,1.0,0.35,1600.0,2048.0,1720.0,13.0,,0.3415750822915047,0.0111957676699501,0.0015415668487548829,0.6070595741271972,0.005625033378601074,5.942268872261048,6.556929302215576,,60.0,23940.0,60.0,0.0,1.0,0.0,80.0,1520.0,80.0,1520.0,1600.0,1.0,0.05,0.95,80.0,1520.0,60.0,0.0,60.0,0.75,1.0,0.0,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0001640308965972329,0.025251316556799807,0.00032829890033459787,0.2959785852934256,0.319623613725959,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.18711239886819e-05,0.007985167423740794,0.00010381722783859441,0.09359664681616409,0.10107386133478874,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps2val,50.0,0.0,0.0001,4.5,205004.5,0.2,0.0,0.0001,0.0004247940677551889,3.0,1.0,0.35,10000.0,16384.0,10300.0,16.0,,0.22132635949059237,0.0034986773968326778,0.003438448905944824,6.49856116771698,0.09520602226257324,93.87862818241119,100.47635185718536,,150.0,374850.0,150.0,0.0,1.0,0.0,200.0,9800.0,200.0,9800.0,10000.0,1.0,0.02,0.9800000000000001,200.0,9800.0,150.0,0.0,150.0,0.75,1.0,0.0,3.0276503540974917,3.0276503540974917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0006366990209170387,0.23527553512942953,0.02188116219709498,6.259428934288877,6.291010291607785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0002013419090097031,0.07440065687239557,0.00691943103943943,1.9794052284313282,1.9893921305040658,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps2val,100.0,0.0,0.0001,2.0,210002.0,0.2,0.0,0.0001,0.0004247940677551889,3.0,1.0,0.35,40000.0,65536.0,40601.2,18.0,,0.1579726482540095,0.0017520202158972306,0.006637716293334961,50.533885908126834,0.1385134220123291,1176.4219371795655,1227.1016332626343,,300.0,2999700.0,300.0,0.6,1.0,0.0019933554817275745,400.0,39600.0,400.0,39600.0,40000.0,1.0,0.01,0.99,400.0,39600.0,300.0,1.2,301.2,0.75,0.9960264900662251,0.003973509933774834,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0954451150114946,0.0,,0.00014661996716205014,2.4478793773635537e-06,0.001078019954933753,1.5763970388476842,0.017964490418176104,270.3297986720532,269.29328855893874,,0.0,0.0,0.0,0.5477225575051661,0.0,0.001819676270781283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0954451150103321,1.095445115010327,0.0,0.003627301705332242,0.003627301705332226,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4898979485571554,0.0,,6.55704426866262e-05,1.0947249377009532e-06,0.0004821051800666263,0.7049861876785597,0.008033964351237079,120.89516123490866,120.43161982045068,,0.0,0.0,0.0,0.24494897427831777,0.0,0.0008137839677020526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48989794855663554,0.48989794855663327,0.0,0.0016221786376047608,0.0016221786376047537
eps2val,200.0,0.0,0.0001,2.0,220002.0,0.2,0.0,0.0001,0.0004247940677551889,3.0,1.0,0.35,160000.0,262144.0,161206.8,20.0,,0.1123867890223692,0.0008784681656340592,0.014378690719604492,369.3391996383667,0.5293153762817383,20054.30030837059,20424.184802484513,,600.0,23999400.0,600.0,3.4,1.0,0.005624229517940426,800.0,159200.0,800.0,159200.0,160000.0,1.0,0.005,0.9949999999999999,800.0,159200.0,600.0,6.8,606.8,0.75,0.9888350754580102,0.011164924541989803,1.5811388300841898,1.5811388300841898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.381780460044733,0.0,,0.0002090813124504526,2.447879377181988e-06,0.002015885141383993,48.21892066933882,0.12380456059658355,5020.446389520415,4976.012658549215,,0.0,0.0,0.0,2.1908902300206647,0.0,0.0036172202809165556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3817804600413295,4.381780460041342,0.0,0.007167283395853218,0.007167283395853158,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9595917942280647,0.0,,9.350400549281702e-05,1.0947249376197545e-06,0.0009015312421932765,21.564156883662253,0.05536708268369055,2245.211880872207,2225.340512283099,,0.0,0.0,0.0,0.9797958971132713,0.0,0.0016176700875440606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9595917942265426,1.9595917942265482,0.0,0.0032053065774266657,0.0032053065774266393
seg14e_C,2.0,0.005,0.0001,14.5,200214.5,0.2,0.01,0.0001,0.0016308858027061653,3.0,1.0,0.35,15.6,16.0,27.2,,,,,0.000532825787862142,0.24764129320780437,0.002363713582356771,0.0,0.2508649110794067,,5.8,17.4,5.8,0.0,1.0,0.0,7.8,7.8,7.8,7.8,15.6,1.0,0.5,0.5,,,,,,,,,8.803408430829505,8.803408430829505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9684683962230045,0.0,1.936936792446009,,,,,5.9113819203303135e-05,0.07952997104994938,0.0003781690769432301,0.0,0.07986042625239967,,0.48423419811150226,1.4527025943345062,0.48423419811150226,0.0,0.0,0.0,0.48423419811150226,0.48423419811150226,0.48423419811150226,0.48423419811150226,0.9684683962230045,0.0,0.0,0.0,,,,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,30,30,30,30,30,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,1.6072751268321592,1.6072751268321592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17681732894739685,0.0,0.3536346578947937,,,,,1.0792657412643732e-05,0.014520119713930033,6.904391133090464e-05,0.0,0.014580452303472352,,0.08840866447369843,0.2652259934210952,0.08840866447369843,0.0,0.0,0.0,0.08840866447369843,0.08840866447369843,0.08840866447369843,0.08840866447369843,0.17681732894739685,0.0,0.0,0.0,,,,,,,,
